5 Minutes,Lane 1 Flow (Veh/5 Minutes),Occ,Speed,402555
05/10/2016 06:20,102,0.0178,68.7,100
05/10/2016 06:25,93,0.0187,65.9,100
05/10/2016 06:30,98,0.0183,66.8,100
05/10/2016 06:35,112,0.0196,67.9,100
05/10/2016 06:40,144,0.0269,67.1,100
05/10/2016 06:45,130,0.022,68.5,100
05/10/2016 06:50,147,0.0275,67.8,100
05/10/2016 06:55,119,0.0202,68.2,100
05/10/2016 07:00,161,0.0285,68.4,100
05/10/2016 07:05,101,0.0185,67.9,100
05/10/2016 07:10,95,0.0182,66.9,100
05/10/2016 07:15,111,0.0206,66.7,100
05/10/2016 07:20,99,0.0176,67.6,100
05/10/2016 07:25,149,0.0274,67.6,100
05/10/2016 07:30,110,0.0181,69.4,100
05/10/2016 07:35,122,0.0216,69,100
05/10/2016 07:40,97,0.0173,68.4,100
05/10/2016 07:45,234,0.041,68.4,100
05/10/2016 07:50,144,0.0269,67.4,100
05/10/2016 07:55,169,0.0308,67.3,100
05/10/2016 08:00,131,0.0221,68,100
05/10/2016 08:05,196,0.0356,67,100
05/10/2016 08:10,165,0.0297,66.8,100
05/10/2016 08:15,194,0.0338,67.3,100
05/10/2016 08:20,141,0.0249,67.5,100
05/10/2016 08:25,216,0.0405,65.8,100
05/10/2016 08:30,286,0.0519,66,100
05/10/2016 08:35,294,0.0525,66.6,100
05/10/2016 08:40,283,0.0487,68.3,100
05/10/2016 08:45,267,0.0471,68,100
05/10/2016 08:50,281,0.0508,67.8,100
05/10/2016 08:55,312,0.0576,66.7,100
05/10/2016 09:00,204,0.0397,65.6,100
05/10/2016 09:05,264,0.0483,65.6,100
05/10/2016 09:10,219,0.0405,65.9,100
05/10/2016 09:15,226,0.0403,66.7,100
05/10/2016 09:20,238,0.0439,66.4,100
05/10/2016 09:25,244,0.0467,65,100
05/10/2016 09:30,234,0.0444,64.1,100
05/10/2016 09:35,227,0.0485,61.1,100
05/10/2016 09:40,223,0.0421,63.1,100
05/10/2016 09:45,212,0.0393,64.3,100
05/10/2016 09:50,233,0.0437,64.4,100
05/10/2016 09:55,192,0.0381,63.2,100
05/10/2016 10:00,168,0.0305,64.8,100
05/10/2016 10:05,173,0.0318,64.7,100
05/10/2016 10:10,209,0.0415,63,100
05/10/2016 10:15,237,0.0456,63.5,100
05/10/2016 10:20,224,0.0438,62.8,100
05/10/2016 10:25,221,0.0412,63.7,100
05/10/2016 10:30,193,0.0376,63.4,100
05/10/2016 10:35,204,0.0393,63.6,100
05/10/2016 10:40,232,0.0473,62.1,100
05/10/2016 10:45,199,0.0378,62.7,100
05/10/2016 10:50,181,0.0352,62.6,100
05/10/2016 10:55,214,0.044,61.5,100
05/10/2016 11:00,214,0.0432,61.4,100
05/10/2016 11:05,202,0.0408,61.3,100
05/10/2016 11:10,207,0.0423,61.2,100
05/10/2016 11:15,200,0.0364,63.7,100
05/10/2016 11:20,198,0.0409,61.9,100
05/10/2016 11:25,200,0.038,62.5,100
05/10/2016 11:30,261,0.0509,62.8,100
05/10/2016 11:35,246,0.0506,61.4,100
05/10/2016 11:40,237,0.0448,62.6,100
05/10/2016 11:45,219,0.0434,62.3,100
05/10/2016 11:50,235,0.0469,62.3,100
05/10/2016 11:55,267,0.0519,62.4,100
05/10/2016 12:00,197,0.0357,64.4,100
05/10/2016 12:05,223,0.0415,64.3,100
05/10/2016 12:10,245,0.0468,64.7,100
05/10/2016 12:15,230,0.0416,65.6,100
05/10/2016 12:20,245,0.044,66.7,100
05/10/2016 12:25,281,0.0557,64.3,100
05/10/2016 12:30,263,0.0507,64,100
05/10/2016 12:35,260,0.0488,64.5,100
05/10/2016 12:40,225,0.0416,64.8,100
05/10/2016 12:45,274,0.0551,62.8,100
05/10/2016 12:50,263,0.0516,62.5,100
05/10/2016 12:55,257,0.0469,64.6,100
05/10/2016 13:00,227,0.0418,65,100
05/10/2016 13:05,262,0.0507,64.1,100
05/10/2016 13:10,281,0.0523,64.5,100
05/10/2016 13:15,245,0.0493,62.3,100
05/10/2016 13:20,279,0.0527,63.2,100
05/10/2016 13:25,272,0.0512,64.1,100
05/10/2016 13:30,303,0.0572,64,100
05/10/2016 13:35,307,0.0578,64.2,100
05/10/2016 13:40,283,0.0507,65.5,100
05/10/2016 13:45,285,0.0549,64.3,100
05/10/2016 13:50,329,0.0658,62.5,100
05/10/2016 13:55,320,0.059,64.1,100
05/10/2016 14:00,280,0.0522,66.5,100
05/10/2016 14:05,322,0.0595,67.9,100
05/10/2016 14:10,311,0.0571,68.6,100
05/10/2016 14:15,309,0.0611,67,100
05/10/2016 14:20,382,0.0736,66.8,100
05/10/2016 14:25,390,0.0711,68.7,100
05/10/2016 14:30,362,0.0682,68.1,100
05/10/2016 14:35,399,0.0771,67.4,100
05/10/2016 14:40,354,0.0657,68.2,100
05/10/2016 14:45,425,0.0799,68.1,100
05/10/2016 14:50,427,0.0765,69.8,100
05/10/2016 14:55,401,0.0735,69.6,100
05/10/2016 15:00,412,0.0781,68.5,100
05/10/2016 15:05,433,0.0846,67.3,100
05/10/2016 15:10,408,0.0779,67.2,100
05/10/2016 15:15,408,0.0765,67.7,100
05/10/2016 15:20,440,0.0932,64.7,100
05/10/2016 15:25,483,0.0935,65.2,100
05/10/2016 15:30,395,0.0725,67.6,100
05/10/2016 15:35,443,0.0858,66.9,100
05/10/2016 15:40,459,0.0873,67.3,100
05/10/2016 15:45,474,0.0866,68.7,100
05/10/2016 15:50,439,0.0848,67.9,100
05/10/2016 15:55,446,0.0866,67.2,100
05/10/2016 16:00,445,0.0834,63.8,100
05/10/2016 16:05,418,0.081,61.2,100
05/10/2016 16:10,391,0.0721,61.3,100
05/10/2016 16:15,453,0.0851,60.9,100
05/10/2016 16:20,421,0.0774,60.7,100
05/10/2016 16:25,438,0.0819,60.7,100
05/10/2016 16:30,460,0.0873,59.9,100
05/10/2016 16:35,440,0.0848,59.6,100
05/10/2016 16:40,446,0.085,59.6,100
05/10/2016 16:45,414,0.0784,59.7,100
05/10/2016 16:50,400,0.0746,60.4,100
05/10/2016 16:55,388,0.071,61.2,100
05/10/2016 17:00,426,0.0809,60,100
05/10/2016 17:05,413,0.0795,59.1,100
05/10/2016 17:10,383,0.0766,58.2,100
05/10/2016 17:15,378,0.0736,58.2,100
05/10/2016 17:20,396,0.0751,58.3,100
05/10/2016 17:25,426,0.0829,58,100
05/10/2016 17:30,411,0.0773,58.5,100
05/10/2016 17:35,381,0.07,59.5,100
05/10/2016 17:40,375,0.0718,58.8,100
05/10/2016 17:45,383,0.0725,59.1,100
05/10/2016 17:50,379,0.0708,59.6,100
05/10/2016 17:55,408,0.0773,59.4,100
05/10/2016 18:00,392,0.074,58.8,100
05/10/2016 18:05,405,0.0741,60.3,100
05/10/2016 18:10,357,0.0677,59.8,100
05/10/2016 18:15,396,0.074,59.9,100
05/10/2016 18:20,415,0.0773,59.6,100
05/10/2016 18:25,376,0.068,60.8,100
05/10/2016 18:30,362,0.0659,61.8,100
05/10/2016 18:35,432,0.076,62.2,100
05/10/2016 18:40,404,0.0792,59.6,100
05/10/2016 18:45,394,0.08,58.6,100
05/10/2016 18:50,350,0.0627,60.2,100
05/10/2016 18:55,351,0.0657,60.2,100
05/10/2016 19:00,347,0.063,63,100
05/10/2016 19:05,346,0.0648,63.5,100
05/10/2016 19:10,347,0.0637,64.1,100
05/10/2016 19:15,352,0.0654,64,100
05/10/2016 19:20,305,0.0571,63.8,100
05/10/2016 19:25,272,0.0473,65.6,100
05/10/2016 19:30,338,0.0609,66,100
05/10/2016 19:35,278,0.0501,66,100
05/10/2016 19:40,276,0.0595,63.7,100
05/10/2016 19:45,293,0.0513,65.6,100
05/10/2016 19:50,277,0.0489,66.1,100
05/10/2016 19:55,272,0.0517,65,100
05/10/2016 20:00,266,0.0481,65.1,100
05/10/2016 20:05,250,0.0448,65.4,100
05/10/2016 20:10,249,0.0435,66.2,100
05/10/2016 20:15,237,0.043,65.9,100
05/10/2016 20:20,245,0.0433,66.2,100
05/10/2016 20:25,216,0.0389,65.9,100
05/10/2016 20:30,262,0.0496,64.2,100
05/10/2016 20:35,248,0.0458,64.4,100
05/10/2016 20:40,210,0.0377,64.9,100
05/10/2016 20:45,204,0.0393,63.4,100
05/10/2016 20:50,201,0.0371,63.4,100
05/10/2016 20:55,194,0.0368,63.4,100
05/10/2016 21:00,244,0.0473,63.9,100
05/10/2016 21:05,205,0.0389,64.3,100
05/10/2016 21:10,215,0.0401,65.7,100
05/10/2016 21:15,185,0.0333,66.8,100
05/10/2016 21:20,172,0.0306,68.1,100
05/10/2016 21:25,190,0.0351,67.5,100
05/10/2016 21:30,206,0.0374,67.6,100
05/10/2016 21:35,216,0.0403,66.9,100
05/10/2016 21:40,212,0.0373,68.1,100
05/10/2016 21:45,205,0.0359,69,100
05/10/2016 21:50,216,0.0419,66.4,100
05/10/2016 21:55,198,0.036,67.2,100
05/10/2016 22:00,244,0.0447,66.8,100
05/10/2016 22:05,205,0.0368,67.3,100
05/10/2016 22:10,212,0.0376,67.7,100
05/10/2016 22:15,178,0.0326,66.7,100
05/10/2016 22:20,178,0.0326,66.6,100
05/10/2016 22:25,225,0.0398,67.8,100
05/10/2016 22:30,202,0.0361,68.1,100
05/10/2016 22:35,183,0.034,67.2,100
05/10/2016 22:40,164,0.03,67,100
05/10/2016 22:45,166,0.0301,67.3,100
05/10/2016 22:50,149,0.0292,65.1,100
05/10/2016 22:55,109,0.0212,64.5,100
05/10/2016 23:00,104,0.0192,65.9,100
05/10/2016 23:05,121,0.0217,66.2,100
05/10/2016 23:10,93,0.0168,66.6,100
05/10/2016 23:15,110,0.0193,67.3,100
05/10/2016 23:20,101,0.0175,67.5,100
05/10/2016 23:25,96,0.0166,67.8,100
05/10/2016 23:30,75,0.0123,68.4,100
05/10/2016 23:35,63,0.011,67.9,100
05/10/2016 23:40,88,0.0167,67,100
05/10/2016 23:45,53,0.0098,66.8,100
05/10/2016 23:50,87,0.0153,67.7,100
05/10/2016 23:55,80,0.015,66.9,100
05/11/2016 00:00,60,0.0097,68.2,100
05/11/2016 00:05,47,0.008,67.9,100
05/11/2016 00:10,43,0.0075,67.5,100
05/11/2016 00:15,49,0.0087,68.3,100
05/11/2016 00:20,57,0.0096,67.9,100
05/11/2016 00:25,61,0.0104,67.9,100
05/11/2016 00:30,56,0.0098,67.6,100
05/11/2016 00:35,36,0.0065,68.1,100
05/11/2016 00:40,38,0.0065,68.1,100
05/11/2016 00:45,34,0.0068,66.9,100
05/11/2016 00:50,35,0.0065,67.1,100
05/11/2016 00:55,22,0.0043,67.1,100
05/11/2016 01:00,41,0.008,67.1,100
05/11/2016 01:05,29,0.0057,66.8,100
05/11/2016 01:10,32,0.0064,66.2,100
05/11/2016 01:15,22,0.0039,67.2,100
05/11/2016 01:20,33,0.0059,67.1,100
05/11/2016 01:25,12,0.0021,67.7,100
05/11/2016 01:30,14,0.0027,66.9,100
05/11/2016 01:35,21,0.0036,67.8,100
05/11/2016 01:40,20,0.0032,67.3,100
05/11/2016 01:45,15,0.0027,67.2,100
05/11/2016 01:50,17,0.0039,66,100
05/11/2016 01:55,13,0.0026,67.3,100
05/11/2016 02:00,11,0.0022,66.9,100
05/11/2016 02:05,13,0.0024,67.7,100
05/11/2016 02:10,7,0.0017,67,100
05/11/2016 02:15,13,0.0025,67.3,100
05/11/2016 02:20,9,0.0015,67.2,100
05/11/2016 02:25,12,0.0021,67.7,100
05/11/2016 02:30,15,0.0028,66.9,100
05/11/2016 02:35,10,0.0017,66.5,100
05/11/2016 02:40,12,0.0036,66,100
05/11/2016 02:45,5,0.001,67.7,100
05/11/2016 02:50,8,0.0018,66.2,100
05/11/2016 02:55,8,0.0015,67.6,100
05/11/2016 03:00,9,0.0018,67,100
05/11/2016 03:05,5,0.0012,66,100
05/11/2016 03:10,8,0.0015,67.6,100
05/11/2016 03:15,10,0.0019,68.1,100
05/11/2016 03:20,4,0.0008,67.4,100
05/11/2016 03:25,6,0.0012,66.6,100
05/11/2016 03:30,8,0.0019,66.5,100
05/11/2016 03:35,13,0.0026,67.4,100
05/11/2016 03:40,9,0.0032,66.9,100
05/11/2016 03:45,11,0.0021,65.8,100
05/11/2016 03:50,8,0.0021,67.8,100
05/11/2016 03:55,10,0.0022,66.4,100
05/11/2016 04:00,9,0.0017,66.6,100
05/11/2016 04:05,11,0.0032,66.9,100
05/11/2016 04:10,11,0.0019,68,100
05/11/2016 04:15,9,0.0029,66.8,100
05/11/2016 04:20,8,0.0023,67,100
05/11/2016 04:25,13,0.0025,67.2,100
05/11/2016 04:30,17,0.0039,66.3,100
05/11/2016 04:35,12,0.0028,66.4,100
05/11/2016 04:40,19,0.0046,66.9,100
05/11/2016 04:45,22,0.006,66.6,100
05/11/2016 04:50,24,0.0042,67.5,100
05/11/2016 04:55,22,0.0037,67.9,100
05/11/2016 05:00,29,0.0054,67.6,100
05/11/2016 05:05,21,0.0037,67.2,100
05/11/2016 05:10,37,0.0091,66.3,100
05/11/2016 05:15,29,0.0058,65.8,100
05/11/2016 05:20,33,0.0055,66.3,100
05/11/2016 05:25,46,0.0094,66.7,100
05/11/2016 05:30,43,0.0092,66.9,100
05/11/2016 05:35,59,0.0114,67.8,100
05/11/2016 05:40,36,0.0066,67.4,100
05/11/2016 05:45,48,0.0088,67.1,100
05/11/2016 05:50,58,0.0101,68.1,100
05/11/2016 05:55,54,0.0119,66.6,100
05/11/2016 06:00,60,0.0106,67.8,100
05/11/2016 06:05,58,0.0115,67.1,100
05/11/2016 06:10,71,0.0122,68.1,100
05/11/2016 06:15,66,0.0136,66.7,100
05/11/2016 06:20,89,0.0163,66.9,100
05/11/2016 06:25,74,0.0132,67.9,100
05/11/2016 06:30,107,0.02,68.2,100
05/11/2016 06:35,113,0.0209,67.4,100
05/11/2016 06:40,112,0.02,68.1,100
05/11/2016 06:45,175,0.0306,69.1,100
05/11/2016 06:50,125,0.0228,68.3,100
05/11/2016 06:55,138,0.028,66.2,100
05/11/2016 07:00,162,0.0295,67,100
05/11/2016 07:05,150,0.0271,68,100
05/11/2016 07:10,174,0.0347,65.7,100
05/11/2016 07:15,191,0.0341,66.6,100
05/11/2016 07:20,182,0.0329,67.4,100
05/11/2016 07:25,194,0.0347,67.6,100
05/11/2016 07:30,203,0.0362,67.7,100
05/11/2016 07:35,251,0.049,65.5,100
05/11/2016 07:40,258,0.0442,67.7,100
05/11/2016 07:45,230,0.0398,68.4,100
05/11/2016 07:50,285,0.0496,68.7,100
05/11/2016 07:55,264,0.05,66.8,100
05/11/2016 08:00,243,0.043,67.2,100
05/11/2016 08:05,287,0.0514,67.2,100
05/11/2016 08:10,262,0.0456,68,100
05/11/2016 08:15,304,0.0556,67.4,100
05/11/2016 08:20,264,0.0481,67,100
05/11/2016 08:25,290,0.0563,65,100
05/11/2016 08:30,271,0.0489,65.6,100
05/11/2016 08:35,227,0.0433,65.2,100
05/11/2016 08:40,293,0.0532,66.2,100
05/11/2016 08:45,275,0.0493,66.9,100
05/11/2016 08:50,243,0.0424,67.9,100
05/11/2016 08:55,273,0.0483,68,100
05/11/2016 09:00,291,0.0532,67.2,100
05/11/2016 09:05,241,0.0446,66.5,100
05/11/2016 09:10,266,0.0502,65.4,100
05/11/2016 09:15,270,0.0506,65.2,100
05/11/2016 09:20,234,0.0453,64.3,100
05/11/2016 09:25,235,0.0451,64,100
05/11/2016 09:30,261,0.0487,65,100
05/11/2016 09:35,196,0.0393,63.2,100
05/11/2016 09:40,256,0.0486,63.9,100
05/11/2016 09:45,216,0.0387,64.9,100
05/11/2016 09:50,208,0.0399,64.6,100
05/11/2016 09:55,209,0.0411,63.7,100
05/11/2016 10:00,217,0.0422,63.2,100
05/11/2016 10:05,187,0.0355,63.3,100
05/11/2016 10:10,230,0.0469,62.1,100
05/11/2016 10:15,230,0.0431,63.3,100
05/11/2016 10:20,212,0.0437,61.5,100
05/11/2016 10:25,201,0.0383,63,100
05/11/2016 10:30,232,0.0442,63.4,100
05/11/2016 10:35,208,0.0415,62.4,100
05/11/2016 10:40,246,0.0483,62.6,100
05/11/2016 10:45,204,0.0396,62.8,100
05/11/2016 10:50,231,0.049,60.8,100
05/11/2016 10:55,227,0.0475,60,100
05/11/2016 11:00,208,0.0409,61.2,100
05/11/2016 11:05,210,0.0401,62.6,100
05/11/2016 11:10,226,0.0447,62,100
05/11/2016 11:15,209,0.0401,63,100
05/11/2016 11:20,220,0.0439,62,100
05/11/2016 11:25,245,0.0501,61.6,100
05/11/2016 11:30,232,0.0465,61.2,100
05/11/2016 11:35,215,0.0427,61.4,100
05/11/2016 11:40,270,0.0542,61.2,100
05/11/2016 11:45,240,0.0459,62,100
05/11/2016 11:50,279,0.0588,60.4,100
05/11/2016 11:55,246,0.0461,62.4,100
05/11/2016 12:00,248,0.0484,62.6,100
05/11/2016 12:05,235,0.0437,63.8,100
05/11/2016 12:10,250,0.0488,62.7,100
05/11/2016 12:15,225,0.0429,63.6,100
05/11/2016 12:20,244,0.0461,64,100
05/11/2016 12:25,253,0.0489,63.4,100
05/11/2016 12:30,249,0.0467,64.3,100
05/11/2016 12:35,209,0.0391,64.6,100
05/11/2016 12:40,264,0.0553,62.4,100
05/11/2016 12:45,272,0.0522,62.6,100
05/11/2016 12:50,256,0.0488,63.4,100
05/11/2016 12:55,262,0.0502,63.5,100
05/11/2016 13:00,278,0.054,63.2,100
05/11/2016 13:05,245,0.0477,62.7,100
05/11/2016 13:10,239,0.045,64.1,100
05/11/2016 13:15,258,0.0503,63.7,100
05/11/2016 13:20,280,0.0531,64.2,100
05/11/2016 13:25,306,0.057,64.7,100
05/11/2016 13:30,283,0.0548,63.7,100
05/11/2016 13:35,287,0.0543,64.2,100
05/11/2016 13:40,272,0.0494,65.6,100
05/11/2016 13:45,355,0.0689,64.6,100
05/11/2016 13:50,324,0.0619,63.8,100
05/11/2016 13:55,339,0.0635,64.2,100
05/11/2016 14:00,305,0.0571,64.6,100
05/11/2016 14:05,356,0.0671,64.7,100
05/11/2016 14:10,276,0.0529,64.3,100
05/11/2016 14:15,321,0.0585,65.2,100
05/11/2016 14:20,333,0.0616,65.6,100
05/11/2016 14:25,324,0.0602,65.7,100
05/11/2016 14:30,374,0.069,65.5,100
05/11/2016 14:35,364,0.0673,65.7,100
05/11/2016 14:40,431,0.0777,66.5,100
05/11/2016 14:45,416,0.0777,65.8,100
05/11/2016 14:50,401,0.0727,66.3,100
05/11/2016 14:55,377,0.075,63.9,100
05/11/2016 15:00,420,0.0784,60.8,100
05/11/2016 15:05,420,0.0811,58.1,100
05/11/2016 15:10,361,0.0674,58.5,100
05/11/2016 15:15,433,0.0801,57.9,100
05/11/2016 15:20,415,0.0758,58.2,100
05/11/2016 15:25,422,0.0804,56.9,100
05/11/2016 15:30,404,0.0764,56.5,100
05/11/2016 15:35,444,0.089,55.3,100
05/11/2016 15:40,401,0.0759,56,100
05/11/2016 15:45,406,0.0765,56.5,100
05/11/2016 15:50,401,0.082,54.7,100
05/11/2016 15:55,440,0.0814,56.6,100
05/11/2016 16:00,435,0.0824,56,100
05/11/2016 16:05,468,0.0874,56.5,100
05/11/2016 16:10,444,0.0832,56.4,100
05/11/2016 16:15,374,0.0731,55.9,100
05/11/2016 16:20,403,0.076,57.2,100
05/11/2016 16:25,361,0.068,56.8,100
05/11/2016 16:30,428,0.0819,56.8,100
05/11/2016 16:35,428,0.0785,57.9,100
05/11/2016 16:40,468,0.09,55.9,100
05/11/2016 16:45,418,0.0806,56.4,100
05/11/2016 16:50,442,0.0835,56.4,100
05/11/2016 16:55,426,0.0783,56.8,100
05/11/2016 17:00,414,0.077,57.7,100
05/11/2016 17:05,459,0.0857,58,100
05/11/2016 17:10,439,0.0808,58.5,100
05/11/2016 17:15,415,0.079,57.3,100
05/11/2016 17:20,421,0.0813,56.9,100
05/11/2016 17:25,484,0.0912,57,100
05/11/2016 17:30,403,0.0742,57.8,100
05/11/2016 17:35,405,0.0733,58.3,100
05/11/2016 17:40,453,0.0834,58.1,100
05/11/2016 17:45,445,0.0851,57.2,100
05/11/2016 17:50,297,0.0558,58.6,100
05/11/2016 17:55,320,0.0608,58.1,100
05/11/2016 18:00,373,0.0692,57.8,100
05/11/2016 18:05,387,0.0685,60,100
05/11/2016 18:10,398,0.0764,58.4,100
05/11/2016 18:15,430,0.0781,59.5,100
05/11/2016 18:20,391,0.0722,59.9,100
05/11/2016 18:25,406,0.0754,59.7,100
05/11/2016 18:30,478,0.087,59.5,100
05/11/2016 18:35,431,0.0804,58.7,100
05/11/2016 18:40,396,0.071,59.8,100
05/11/2016 18:45,421,0.0758,59.9,100
05/11/2016 18:50,374,0.0676,60.5,100
05/11/2016 18:55,356,0.0682,59.7,100
05/11/2016 19:00,440,0.0793,62.3,100
05/11/2016 19:05,307,0.0584,62.8,100
05/11/2016 19:10,347,0.063,64.2,100
05/11/2016 19:15,365,0.0664,64.8,100
05/11/2016 19:20,350,0.0631,65.5,100
05/11/2016 19:25,343,0.0641,64.8,100
05/11/2016 19:30,348,0.0629,65.4,100
05/11/2016 19:35,283,0.0509,65.5,100
05/11/2016 19:40,287,0.0535,65,100
05/11/2016 19:45,253,0.0438,66.4,100
05/11/2016 19:50,316,0.0562,66.9,100
05/11/2016 19:55,210,0.0399,64.8,100
05/11/2016 20:00,304,0.0554,65.1,100
05/11/2016 20:05,220,0.0388,66.2,100
05/11/2016 20:10,252,0.0441,66.9,100
05/11/2016 20:15,231,0.0411,66.4,100
05/11/2016 20:20,261,0.0482,65.5,100
05/11/2016 20:25,243,0.0438,65.7,100
05/11/2016 20:30,208,0.0356,66.7,100
05/11/2016 20:35,234,0.0439,65.6,100
05/11/2016 20:40,234,0.0437,64.7,100
05/11/2016 20:45,220,0.0409,64.4,100
05/11/2016 20:50,226,0.0434,63.2,100
05/11/2016 20:55,209,0.0393,63.2,100
05/11/2016 21:00,217,0.0415,64.4,100
05/11/2016 21:05,215,0.0414,64.8,100
05/11/2016 21:10,201,0.0368,65.7,100
05/11/2016 21:15,196,0.0351,67.6,100
05/11/2016 21:20,198,0.0355,67.9,100
05/11/2016 21:25,217,0.0394,68.1,100
05/11/2016 21:30,225,0.0424,66.9,100
05/11/2016 21:35,186,0.0334,67.6,100
05/11/2016 21:40,182,0.0333,67.7,100
05/11/2016 21:45,201,0.0387,66.4,100
05/11/2016 21:50,182,0.0329,67.6,100
05/11/2016 21:55,162,0.0292,68.5,100
05/11/2016 22:00,170,0.0322,66.6,100
05/11/2016 22:05,152,0.0287,66.3,100
05/11/2016 22:10,140,0.0262,65.7,100
05/11/2016 22:15,145,0.0267,66.2,100
05/11/2016 22:20,164,0.0305,66.4,100
05/11/2016 22:25,119,0.0209,67.2,100
05/11/2016 22:30,121,0.0229,66.4,100
05/11/2016 22:35,145,0.0269,66.8,100
05/11/2016 22:40,116,0.0218,66.1,100
05/11/2016 22:45,116,0.0221,66.9,100
05/11/2016 22:50,128,0.0244,66.2,100
05/11/2016 22:55,119,0.022,66,100
05/11/2016 23:00,151,0.0275,66.2,100
05/11/2016 23:05,137,0.0241,67.1,100
05/11/2016 23:10,140,0.0247,67.7,100
05/11/2016 23:15,120,0.0217,67.4,100
05/11/2016 23:20,113,0.0202,67.7,100
05/11/2016 23:25,134,0.0224,69.7,100
05/11/2016 23:30,119,0.0215,68.6,100
05/11/2016 23:35,108,0.0191,68.1,100
05/11/2016 23:40,125,0.0237,66.6,100
05/11/2016 23:45,100,0.0186,66,100
05/11/2016 23:50,98,0.0176,66.8,100
05/11/2016 23:55,66,0.0117,66.4,100
05/12/2016 00:00,83,0.0155,68.4,100
05/12/2016 00:05,71,0.0138,66.9,100
05/12/2016 00:10,70,0.0125,67.2,100
05/12/2016 00:15,66,0.0113,67.8,100
05/12/2016 00:20,66,0.0124,67.3,100
05/12/2016 00:25,67,0.0113,68.5,100
05/12/2016 00:30,61,0.0106,68.7,100
05/12/2016 00:35,38,0.007,67.6,100
05/12/2016 00:40,52,0.0095,68.3,100
05/12/2016 00:45,42,0.0075,68.3,100
05/12/2016 00:50,48,0.0092,68.4,100
05/12/2016 00:55,44,0.0088,66.6,100
05/12/2016 01:00,33,0.0058,67.8,100
05/12/2016 01:05,31,0.0059,67.5,100
05/12/2016 01:10,37,0.0064,67.8,100
05/12/2016 01:15,22,0.0039,67,100
05/12/2016 01:20,30,0.0054,67.1,100
05/12/2016 01:25,30,0.0053,67.6,100
05/12/2016 01:30,21,0.0035,67,100
05/12/2016 01:35,20,0.004,67.4,100
05/12/2016 01:40,25,0.0042,67,100
05/12/2016 01:45,20,0.0036,68.2,100
05/12/2016 01:50,22,0.0046,67.6,100
05/12/2016 01:55,17,0.0031,67.4,100
05/12/2016 02:00,14,0.0024,67.7,100
05/12/2016 02:05,17,0.0029,68.2,100
05/12/2016 02:10,20,0.0036,67.3,100
05/12/2016 02:15,19,0.004,67.1,100
05/12/2016 02:20,14,0.0027,66.7,100
05/12/2016 02:25,18,0.003,67.1,100
05/12/2016 02:30,9,0.0015,67.8,100
05/12/2016 02:35,7,0.0014,65.3,100
05/12/2016 02:40,14,0.003,66.3,100
05/12/2016 02:45,13,0.003,66.3,100
05/12/2016 02:50,16,0.0029,66.6,100
05/12/2016 02:55,6,0.0025,65.8,100
05/12/2016 03:00,7,0.0015,65.4,100
05/12/2016 03:05,8,0.0014,67.1,100
05/12/2016 03:10,9,0.0016,66.8,100
05/12/2016 03:15,10,0.0017,66.6,100
05/12/2016 03:20,8,0.0013,67.7,100
05/12/2016 03:25,13,0.0037,66.6,100
05/12/2016 03:30,15,0.004,67.4,100
05/12/2016 03:35,11,0.0019,66.3,100
05/12/2016 03:40,4,0.0007,67.1,100
05/12/2016 03:45,9,0.0017,68.1,100
05/12/2016 03:50,9,0.0017,67.7,100
05/12/2016 03:55,10,0.0024,68,100
05/12/2016 04:00,10,0.0019,67.3,100
05/12/2016 04:05,7,0.002,67.2,100
05/12/2016 04:10,7,0.0016,66.5,100
05/12/2016 04:15,7,0.0019,66.3,100
05/12/2016 04:20,8,0.0014,67,100
05/12/2016 04:25,12,0.0024,66.8,100
05/12/2016 04:30,15,0.0029,67.7,100
05/12/2016 04:35,10,0.0019,66.9,100
05/12/2016 04:40,18,0.003,67.8,100
05/12/2016 04:45,13,0.0047,67.1,100
05/12/2016 04:50,26,0.0051,67.3,100
05/12/2016 04:55,19,0.0031,68.4,100
05/12/2016 05:00,22,0.0055,67.1,100
05/12/2016 05:05,24,0.0051,65.5,100
05/12/2016 05:10,31,0.0066,66.2,100
05/12/2016 05:15,26,0.0053,66.7,100
05/12/2016 05:20,29,0.006,66.6,100
05/12/2016 05:25,55,0.0119,65.7,100
05/12/2016 05:30,30,0.0063,66,100
05/12/2016 05:35,38,0.0068,66.9,100
05/12/2016 05:40,51,0.0315,62.1,100
05/12/2016 05:45,47,0.0079,66.6,100
05/12/2016 05:50,46,0.0078,65.8,100
05/12/2016 05:55,60,0.0118,66.4,100
05/12/2016 06:00,63,0.0111,67.2,100
05/12/2016 06:05,64,0.0116,67.6,100
05/12/2016 06:10,56,0.01,66.8,100
05/12/2016 06:15,90,0.0168,66.5,100
05/12/2016 06:20,80,0.0158,66.6,100
05/12/2016 06:25,82,0.0147,67.7,100
05/12/2016 06:30,102,0.0192,66.9,100
05/12/2016 06:35,127,0.0234,67.2,100
05/12/2016 06:40,124,0.0214,68.5,100
05/12/2016 06:45,160,0.0295,68,100
05/12/2016 06:50,147,0.0263,68.3,100
05/12/2016 06:55,125,0.0244,66.9,100
05/12/2016 07:00,137,0.0248,67.6,100
05/12/2016 07:05,150,0.029,66.4,100
05/12/2016 07:10,160,0.0291,67.1,100
05/12/2016 07:15,213,0.0383,67.2,100
05/12/2016 07:20,206,0.0383,67,100
